DATE,M2USEV,M2USEW,M2US000,M2USVOE,M5USIDY,M2NAUSQL,M05JUS0
07/04/2016,1012.59,3533.46,1670.34,3137.39,3181.3,1690.72,2427.03
08/04/2016,1015.35,3550.08,1668.39,3148.16,3193.45,1693.21,2433
11/04/2016,1013.8,3540.95,1656.97,3136.51,3185.32,1687.16,2426.63
12/04/2016,1024.21,3577.81,1666.91,3159.96,3215.26,1700.06,2449.28
13/04/2016,1040.36,3626.94,1677.2,3162.85,3237.75,1716.45,2477.13
14/04/2016,1038.98,3620.18,1674.97,3155.84,3236.19,1714.97,2478.47
15/04/2016,1035.84,3620.94,1678.6,3165.71,3234.88,1715.5,2477.17
18/04/2016,1043.63,3644.46,1691.31,3186.46,3257.32,1726.4,2492.41
19/04/2016,1053.3,3661.38,1686,3195.52,3272.86,1725.37,2498.76
20/04/2016,1060.38,3669.43,1687.83,3178.29,3262.37,1724.09,2500.26
21/04/2016,1054.71,3652.23,1676.51,3141.21,3238.27,1721.71,2488.98
22/04/2016,1060.54,3675.82,1665.49,3152.1,3242.03,1709.22,2487.53
25/04/2016,1055.76,3658.88,1669.33,3157.55,3239.61,1708.37,2483.28
26/04/2016,1061.79,3683.9,1667.48,3160.9,3247.38,1708.63,2488.18
27/04/2016,1067.58,3704.65,1668.18,3174.77,3264.28,1706.66,2489.41
28/04/2016,1055.64,3662.31,1659.48,3158.69,3241.47,1686.61,2464.03
29/04/2016,1040.65,3639.96,1662.76,3150.05,3226.99,1670.63,2454.01
02/05/2016,1044.88,3663.65,1684.48,3176.06,3249.58,1686.01,2473.07
03/05/2016,1032.56,3618.43,1673.52,3160.55,3223.82,1674.4,2450.67
04/05/2016,1021.53,3592.47,1671.02,3162.82,3208.84,1663.57,2435.25
05/05/2016,1019.31,3589.35,1669.39,3166.29,3205.75,1663.89,2434.87
06/05/2016,1023.73,3599.07,1680.07,3178.27,3218.78,1670.43,2443.13
09/05/2016,1021.6,3598.09,1690.93,3187.46,3216.03,1674.97,2448.94
10/05/2016,1034.2,3646.05,1713.91,3216.12,3254.09,1693.92,2475.84
11/05/2016,1023.25,3612.1,1695.3,3188.27,3235.1,1671.76,2452.24
12/05/2016,1019.24,3606.78,1699.74,3200.71,3243.41,1672.67,2453.04
13/05/2016,1009.91,3577.24,1689.83,3176.24,3211.62,1659.02,2432.79
16/05/2016,1021.53,3614.18,1701.27,3203.24,3241.04,1677.76,2462.72
17/05/2016,1016.65,3591.41,1678.2,3163.46,3207.14,1660.39,2438.27
18/05/2016,1017.66,3585.26,1676.86,3143.08,3199.74,1658.11,2438.86
19/05/2016,1018.29,3571.56,1671.04,3139.82,3196.62,1649.58,2430.77
20/05/2016,1027.61,3603.44,1679.09,3148.44,3210.22,1657.82,2450.39
23/05/2016,1026.87,3598.18,1672.26,3139.45,3204.26,1654.96,2444.11
24/05/2016,1039.84,3646.93,1698.91,3171.7,3243.53,1681.56,2477.66
25/05/2016,1050.9,3674.5,1699.54,3180.38,3266.11,1689.77,2493.64
26/05/2016,1049.8,3669.41,1703.19,3188.9,3265.64,1690.99,2493.59
27/05/2016,1054.77,3689.29,1709.13,3197.42,3276.77,1697.4,2503.59
30/05/2016,1054.77,3689.29,#N/A N/A,3197.42,3276.77,1697.4,2503.59
31/05/2016,1056.22,3696.31,1703.75,3194.2,3273.13,1693.89,2497.93
01/06/2016,1055.92,3705.67,1708.99,3200.99,3280.48,1694.43,2499.35
02/06/2016,1060.12,3726.28,1714.29,3210.99,3288.08,1697.96,2503.46
03/06/2016,1054.37,3712.59,1720.19,3219.34,3287.67,1693.13,2497.82
06/06/2016,1061.08,3736.08,1719.92,3222.43,3305.5,1700.38,2511.03
07/06/2016,1065.41,3748.88,1720.17,3225.8,3311.11,1700.19,2513.94
08/06/2016,1068.08,3760.24,1730.68,3242.7,3322.79,1707.14,2521.72
09/06/2016,1064.94,3750.53,1737.19,3252.24,3319.59,1705.39,2513.6
10/06/2016,1053.05,3698.71,1726.49,3237.23,3301.24,1691.21,2489.33
13/06/2016,1041.53,3668.7,1715.34,3219.93,3275.6,1676.48,2468.23
14/06/2016,1035.29,3657.34,1717.53,3222.17,3272.23,1675.11,2466.81
15/06/2016,1034.65,3659.9,1713.7,3216.84,3263.46,1671.98,2462.27
16/06/2016,1036.21,3663.38,1720.63,3232.6,3280.9,1677.6,2469.47
17/06/2016,1037.46,3665.33,1709.82,3221.58,3274.61,1668.81,2460.29
20/06/2016,1043.9,3695.61,1719.54,3235.87,3291.07,1680.44,2476.74
21/06/2016,1045.89,3701.43,1723.37,3246.68,3301.46,1682.51,2479.5
22/06/2016,1043.91,3694.88,1719.76,3244.99,3298.19,1679.96,2475.93
23/06/2016,1060.87,3750.83,1735.3,3274.39,3340.18,1698.57,2510.21
24/06/2016,1016.77,3597.35,1699.16,3212.23,3238.14,1638.5,2418.09
27/06/2016,990.08,3502.04,1689.79,3192.99,3194.92,1610.11,2369.94
28/06/2016,1009.96,3573.32,1711.61,3234.94,3238.36,1637.65,2413
29/06/2016,1028.9,3640.73,1730.72,3278.16,3289.57,1663,2455.98
30/06/2016,1043.42,3695.23,1754.92,3335.45,3345.17,1682.97,2486.17
01/07/2016,1045.53,3706.82,1758.79,3340.14,3345.75,1687.53,2490.33
04/07/2016,1045.53,3706.82,#N/A N/A,3340.14,3345.75,1687.53,2490.33
05/07/2016,1031.33,3663.48,1762.63,3346.01,3330.19,1679.09,2472.16
06/07/2016,1039.2,3684.58,1772.25,3356.18,3344.85,1686.97,2489.3
07/07/2016,1039.67,3688.63,1764.1,3340.39,3335.55,1690.98,2485.62
08/07/2016,1058.97,3756.19,1784.88,3377.99,3381.96,1717.08,2520.7
11/07/2016,1063.84,3770.87,1789.03,3381.23,3395.04,1723.77,2529.41
12/07/2016,1078.04,3811.52,1785.21,3377.44,3413,1734.55,2548.4
13/07/2016,1078.39,3809.12,1787.13,3387.33,3420.74,1732.85,2547.57
14/07/2016,1086.42,3825.11,1790.42,3391.8,3435.19,1743.23,2559.64
15/07/2016,1085.78,3822.97,1788.31,3387,3434.02,1740.48,2557.27
18/07/2016,1089.37,3830.71,1792,3387.2,3434.71,1746.53,2562.31
19/07/2016,1087.31,3820.39,1796.17,3390.12,3430.43,1746.91,2559.59
20/07/2016,1093.53,3842.53,1799.71,3391.25,3443.41,1759.7,2574.67
21/07/2016,1089.71,3831.27,1792.37,3386.08,3435.34,1750.34,2571.18
22/07/2016,1094.9,3854.26,1802.65,3407.02,3455.63,1758.34,2580.64
25/07/2016,1092.69,3848.11,1798.59,3397.13,3447.31,1756.98,2571.89
26/07/2016,1095.21,3865.45,1792.25,3390.68,3448.35,1757.23,2571.36
27/07/2016,1094.45,3844.46,1786.07,3369.66,3432.82,1757.45,2576.72
28/07/2016,1091.37,3856.75,1795.25,3380.97,3431.04,1760.67,2579.32
29/07/2016,1090.88,3862.88,1802.07,3391.21,3438.1,1763.06,2586.73
01/08/2016,1087.67,3849.51,1805.68,3391.88,3429.67,1765.69,2582.63
02/08/2016,1072.24,3811.51,1796.69,3375.2,3412.21,1754.82,2568.93
03/08/2016,1081.69,3835.98,1790.74,3366.72,3415.27,1758.39,2575.77
04/08/2016,1081.12,3835.54,1794.26,3368.38,3417.5,1759.21,2576.76
05/08/2016,1095.54,3867.01,1799.89,3379.55,3437.01,1775.49,2601.86
08/08/2016,1096,3866.54,1795.38,3373.51,3433.3,1772.78,2599.94
09/08/2016,1095.3,3863.62,1800.34,3379.42,3432.22,1772.08,2596.99
10/08/2016,1090.23,3852.83,1802.84,3381.22,3424.46,1770.95,2591.67
11/08/2016,1097.71,3877.39,1807.92,3385.99,3441.84,1780.24,2606.24
12/08/2016,1097.42,3875.23,1807.81,3384.43,3438.32,1776.63,2605.74
15/08/2016,1104.47,3894.28,1802.35,3379.51,3443.35,1782.33,2613.27
16/08/2016,1100.87,3868.77,1785.15,3352.71,3423.13,1772.39,2598.58
17/08/2016,1100.85,3870.91,1790.95,3360.26,3432.71,1774.96,2604.8
18/08/2016,1104.77,3890.36,1791.76,3368.81,3444.01,1775.47,2610.09
19/08/2016,1104.4,3891.19,1786.49,3359.79,3434.84,1778.43,2607.75
22/08/2016,1102.67,3890.95,1788.96,3362.42,3432.69,1777.45,2607.33
23/08/2016,1107.38,3905.93,1789.24,3360.99,3437.89,1782.83,2615.3
24/08/2016,1101.9,3877.97,1778.72,3344.77,3428.85,1774.63,2600.44
25/08/2016,1099.9,3877.03,1777.66,3343.73,3428.83,1772.69,2596.52
26/08/2016,1098.46,3866.6,1772.37,3327.95,3417.78,1770.15,2592
29/08/2016,1104.91,3889.28,1784.39,3349.74,3441.87,1775.6,2602.87
30/08/2016,1106.32,3882.7,1776.79,3332.84,3432.66,1768.85,2593.05
31/08/2016,1104.42,3870.7,1775.94,3330.86,3427.19,1764.32,2584.09
01/09/2016,1102.93,3868.98,1778.55,3332.23,3427.41,1766.18,2584.2
02/09/2016,1108.3,3891.44,1789.05,3351.92,3443.14,1772.15,2593.28
05/09/2016,1108.3,3891.44,#N/A N/A,3351.92,3443.14,1772.15,2593.28
06/09/2016,1110.53,3898.02,1799.26,3366.71,3453.55,1774.01,2599.18
07/09/2016,1113.81,3909.21,1794.77,3362.59,3448.66,1774.73,2598.04
08/09/2016,1111.88,3901.05,1785.96,3345.23,3445.16,1763.57,2591.1
09/09/2016,1085.98,3796.22,1736.74,3254.2,3360.33,1723.33,2529.28
12/09/2016,1103.08,3853.2,1763.15,3301.99,3408.07,1747.79,2566.49
13/09/2016,1088.44,3789.14,1738.76,3250.68,3357.57,1728.52,2532.52
14/09/2016,1087.03,3782.06,1741.45,3246.65,3350.43,1731.71,2530.2
15/09/2016,1101,3820.13,1758.54,3272.45,3381.66,1750.75,2558.33
16/09/2016,1098.2,3804.14,1755.74,3261.3,3370.49,1745.79,2549.5
19/09/2016,1099.34,3815.04,1758.08,3270.17,3375.15,1745.55,2549.5
20/09/2016,1097.01,3806.8,1760.02,3273.19,3373.42,1749.68,2551.18
21/09/2016,1109.46,3856.29,1784.82,3315.53,3408.66,1765.54,2579.03
22/09/2016,1115.69,3886.77,1799.14,3339.89,3426.65,1776.14,2595.9
23/09/2016,1109.63,3866.65,1790.68,3323.28,3411.23,1765.06,2578.84
26/09/2016,1097.78,3839.11,1779.49,3305.89,3380.08,1751.63,2555.33
27/09/2016,1104.52,3855.68,1791.51,3314.64,3401.32,1765.46,2573.53
28/09/2016,1111,3882.55,1794.15,3321.39,3420.38,1769.08,2591.08
29/09/2016,1098.93,3846.69,1778.34,3291.63,3387.08,1757.51,2568.91
30/09/2016,1112.67,3878.91,1784.74,3306.38,3412.32,1773.35,2590.64
03/10/2016,1110.68,3865.61,1778.4,3282.33,3402.53,1767.41,2584.36
04/10/2016,1107.63,3842.47,1760.78,3249.18,3379.76,1759.61,2573.48
05/10/2016,1117.33,3863.91,1761.09,3243.3,3399.43,1765.72,2588.87
06/10/2016,1116.8,3858.33,1764.6,3244.72,3401.68,1769.38,2588.51
07/10/2016,1111.6,3839.2,1756.35,3240.88,3396.25,1760.11,2578.14
10/10/2016,1117.71,3856.93,1765.91,3255.4,3406.14,1766.39,2589.48
11/10/2016,1103.79,3799.35,1744.8,3216.79,3368.25,1746.16,2555.78
12/10/2016,1101.76,3803.21,1754.74,3233.81,3370.22,1748.96,2556.17
13/10/2016,1098,3790.34,1754.81,3236.12,3362.7,1744.86,2547.25
14/10/2016,1097.52,3786.57,1751.82,3231.77,3363.27,1746.91,2546.36
17/10/2016,1094.27,3774.44,1748.86,3226.31,3357.11,1741.67,2536.9
18/10/2016,1103.63,3801.02,1759.31,3240.74,3368.18,1744.49,2553.88
19/10/2016,1105.63,3817.68,1758.41,3241.55,3363.94,1745.16,2560.55
20/10/2016,1104.08,3810.39,1753.85,3230.84,3355.84,1742.29,2558.58
21/10/2016,1101.1,3809.39,1756.35,3224.33,3357.4,1745.01,2560.54
24/10/2016,1105.43,3825.64,1768.42,3235.5,3372.64,1756.36,2572.59
25/10/2016,1101.52,3800.07,1759.01,3230.5,3374.95,1745.63,2563.81
26/10/2016,1101.69,3794.23,1748.42,3220.68,3377.2,1744.65,2560.83
27/10/2016,1097.77,3771.3,1737.41,3197.53,3369.23,1736.87,2549.31
28/10/2016,1096.35,3771.34,1741.1,3203.38,3365.39,1738.42,2543.31
31/10/2016,1099.15,3780.79,1749.76,3220.54,3374.44,1736.8,2545.57
01/11/2016,1092.01,3751.16,1733.01,3189.44,3353.98,1723.28,2531.54
02/11/2016,1088.18,3720.05,1721,3178.96,3336.67,1716.12,2512.93
03/11/2016,1082.61,3707.33,1712.81,3171.23,3331.56,1709.01,2500.39
04/11/2016,1080.08,3708.02,1709.41,3167.96,3319.32,1706.86,2496.03
07/11/2016,1104.85,3787.4,1745.3,3220.7,3386.25,1744.88,2551.2
08/11/2016,1107.59,3801.96,1758.13,3239.85,3402.47,1753.31,2564.58
09/11/2016,1129.97,3849.94,1750.15,3233.02,3445.25,1770.17,2603.3
10/11/2016,1142.89,3868.33,1727.75,3214.61,3455.24,1767.92,2612.51
11/11/2016,1143.18,3870.65,1725.56,3208.28,3452.93,1770.1,2604.51
14/11/2016,1155.73,3904.65,1710.9,3208.14,3457.44,1758.53,2606.07
15/11/2016,1165.01,3933.19,1727.02,3225.29,3479.28,1766.67,2625.82
16/11/2016,1160.14,3920.24,1731.61,3228.72,3467.77,1773.39,2622.3
17/11/2016,1162.82,3943.62,1741.48,3235.02,3477,1784.52,2632.57
18/11/2016,1160.75,3936.47,1736.86,3228.7,3473.26,1780.08,2627.56
21/11/2016,1166.88,3967.46,1749.03,3246.19,3495.07,1790.66,2646.42
22/11/2016,1170.81,3978.04,1755.84,3256.17,3508.31,1797.7,2650.15
23/11/2016,1175.26,3989.07,1752.51,3251.17,3502.89,1792.58,2649.04
24/11/2016,1175.26,3989.07,#N/A N/A,3251.17,3502.89,1792.58,2649.04
25/11/2016,1180.68,4003.36,1762.84,3269.8,3523.95,1800.51,2659.03
28/11/2016,1172.05,3975.1,1760.79,3270.59,3513.6,1793.21,2643.13
29/11/2016,1173.08,3978.39,1767.24,3283.66,3516.16,1794.67,2645.15
30/11/2016,1176.13,3975.29,1739.56,3246.57,3502.95,1780.55,2645.63
01/12/2016,1179.18,3953.72,1709.3,3224.07,3492.4,1767.52,2641.43
02/12/2016,1177.63,3956.27,1718.8,3233.43,3497.24,1769.86,2643.37
05/12/2016,1183.77,3988.88,1731.44,3244.93,3514.73,1780.42,2660.82
06/12/2016,1190.54,4008.83,1735.98,3251.38,3528.18,1782.29,2666
07/12/2016,1210.73,4061.97,1759.33,3293.34,3575.6,1810.75,2699.75
08/12/2016,1216.53,4080.99,1756.67,3295.44,3577.97,1812.81,2703.6
09/12/2016,1223.52,4088.02,1763.13,3312.4,3602.56,1823.67,2718.78
12/12/2016,1218.3,4069.71,1760.61,3324.35,3612.88,1823.13,2718.9
13/12/2016,1225.35,4087.49,1775.97,3340.98,3635.97,1836.49,2734.87
14/12/2016,1214.2,4042.98,1765.45,3306.49,3600.02,1825.51,2711.52
15/12/2016,1220.63,4056.13,1772.26,3314.82,3619.06,1830,2719.39
16/12/2016,1216.3,4049.44,1768.93,3325.07,3616.34,1823.33,2716.48
19/12/2016,1218.2,4054.94,1776.19,3335.49,3626.27,1830.27,2719.94
20/12/2016,1223.83,4069.35,1780.26,3339.87,3638.37,1836.57,2731.07
21/12/2016,1220.8,4060.48,1777.9,3327.48,3628.44,1832.43,2724.36
22/12/2016,1213.83,4044.25,1777.11,3328.61,3627.7,1826.91,2722.6
23/12/2016,1217.13,4054.09,1780.65,3333.2,3631.06,1828.06,2725.17
26/12/2016,1217.13,4054.09,#N/A N/A,3333.2,3631.06,1828.06,2725.17
27/12/2016,1220.04,4065.95,1788.38,3336.59,3636.3,1830.94,2732.73
28/12/2016,1208.02,4025.34,1769.96,3316.36,3607.22,1816.46,2708.59
29/12/2016,1206.82,4027.78,1774.07,3331.13,3612.2,1818.06,2708.93
30/12/2016,1202.15,4014,1758.46,3319.57,3598.41,1806.5,2697.64
02/01/2017,1202.15,4014,#N/A N/A,3319.57,3598.41,1806.5,2697.64
03/01/2017,1214.9,4047.55,1766.26,3333.82,3622.41,1821.13,2723.1
04/01/2017,1227.54,4093.72,1776.97,3348.47,3632.36,1832.13,2742.45
05/01/2017,1220.83,4082.89,1781.85,3351.03,3622.63,1832.31,2744.41
06/01/2017,1219.52,4095.16,1791.61,3357.9,3626.05,1841.38,2754.41
09/01/2017,1215.21,4073.84,1791,3340.66,3605.31,1836.24,2744.75
10/01/2017,1220.23,4080.2,1790.38,3336.08,3601.23,1836.29,2747.54
11/01/2017,1221.6,4091.09,1796.06,3343.65,3611.95,1838.45,2754.38
12/01/2017,1216.17,4083.47,1793.62,3345.11,3601.93,1834.59,2748.43
13/01/2017,1217.19,4094.62,1799.63,3346.21,3605.77,1836.94,2756.67
16/01/2017,1217.19,4094.62,#N/A N/A,3346.21,3605.77,1836.94,2756.67
17/01/2017,1211.62,4082.62,1794.82,3354.54,3597.51,1835.21,2748.11
18/01/2017,1214.18,4095.98,1800.79,3358.63,3603.6,1838.43,2753.85
19/01/2017,1208.67,4076.9,1796.88,3344,3588.9,1831.61,2742.19
20/01/2017,1211.48,4089.57,1802.04,3355.63,3606.85,1836.33,2754.6
23/01/2017,1206.22,4078.3,1798.04,3351.6,3594.07,1833.4,2748.94
24/01/2017,1219.1,4119.58,1811.59,3362.83,3617.05,1846.06,2767.74
25/01/2017,1233.47,4151.08,1825.83,3370.97,3644.93,1860.89,2794.55
26/01/2017,1230.26,4141.76,1824.01,3365.59,3638.38,1853.43,2783.57
27/01/2017,1225.44,4131.6,1828.17,3367.68,3640.52,1854.37,2778.12
30/01/2017,1217.67,4104.38,1816.42,3356.52,3622.2,1846.89,2762.38
31/01/2017,1218.4,4112.88,1816.75,3363.14,3621.37,1838.43,2761.83
01/02/2017,1225.92,4106.39,1819.45,3343.37,3606.55,1838.17,2761.17
02/02/2017,1224.75,4115.46,1823.6,3362.03,3614.21,1839.38,2756.95
03/02/2017,1236.9,4148.99,1832.32,3381.27,3643.01,1852.42,2771.6
06/02/2017,1235.18,4137.64,1830.02,3372.3,3635.93,1851.5,2767.42
07/02/2017,1233.65,4131.8,1835.43,3376.82,3641.28,1857.13,2768.51
08/02/2017,1231.12,4140.2,1839.4,3390.23,3642.83,1857.18,2770.94
09/02/2017,1240.35,4167.21,1843.4,3405.37,3658.88,1866.48,2786.55
10/02/2017,1243.21,4186.54,1849.38,3417.45,3669.64,1875.14,2795.97
13/02/2017,1252.45,4203.65,1855.28,3429.37,3689.85,1885.78,2812.45
14/02/2017,1262.41,4216.19,1854.93,3433.03,3704.43,1895.94,2826.49
15/02/2017,1270.99,4237.04,1864.28,3446,3726.94,1906.67,2842.67
16/02/2017,1270.24,4227.36,1867.78,3457.61,3734.16,1908.65,2840.13
17/02/2017,1271.08,4237.29,1870.09,3462.19,3740.08,1914.93,2844.35
20/02/2017,1271.08,4237.29,#N/A N/A,3462.19,3740.08,1914.93,2844.35
21/02/2017,1281.66,4264.72,1883.41,3485.34,3761.42,1923.47,2858.83
22/02/2017,1277.78,4254.09,1884.87,3484.27,3761.17,1923.24,2856.01
23/02/2017,1275.04,4245.15,1880.5,3498.89,3774.89,1923.39,2857.52
24/02/2017,1276.44,4254.93,1884.87,3517.38,3785.33,1932.81,2863.31
27/02/2017,1280.9,4266.1,1887.96,3509.67,3784.85,1930.29,2867.1
28/02/2017,1274.81,4245.52,1884.39,3507.74,3778.57,1926.19,2856.18
01/03/2017,1291.56,4296.8,1906.12,3534.26,3823.5,1950.39,2898.2
02/03/2017,1283.24,4266,1895.03,3523.74,3804.91,1944.27,2880.28
03/03/2017,1285.65,4265.86,1897.64,3519.03,3804.7,1944.06,2878.94
06/03/2017,1277.22,4246.48,1893.45,3509.05,3794.11,1937.53,2871.13
07/03/2017,1270.12,4227.64,1893.56,3502.55,3784.58,1935.73,2864.58
08/03/2017,1267.01,4215.27,1892.23,3489.27,3775.99,1938.5,2858.77
09/03/2017,1264.54,4210.82,1895.22,3489.25,3780.48,1936.22,2859.03
10/03/2017,1268.91,4228.83,1906.27,3502.44,3795.13,1942.42,2869.89
13/03/2017,1267.09,4237.8,1913.78,3508.03,3792.87,1943.48,2873.16
14/03/2017,1261.93,4219.1,1907.22,3499.69,3784.79,1939.19,2863.68
15/03/2017,1272.42,4265.26,1924.53,3535.66,3817.33,1953.76,2890.89
16/03/2017,1269.77,4258.22,1919.26,3524.11,3809.76,1951.32,2885.22
17/03/2017,1264.55,4258.59,1924.5,3534.5,3802.43,1954.96,2883.22
20/03/2017,1261.28,4245.18,1924.87,3525.09,3795.59,1951.65,2878.84
21/03/2017,1239.09,4184.05,1902.8,3508.41,3757.24,1930.69,2841.48
22/03/2017,1243.9,4192.85,1911.88,3511.81,3761.14,1937.05,2851.74
23/03/2017,1242.46,4192.54,1908.86,3507.67,3755.96,1932.41,2845.41
24/03/2017,1241.5,4192.29,1911.04,3502.65,3749.74,1929.93,2842.73
27/03/2017,1240.96,4189.06,1909.78,3497.73,3747.24,1929.55,2841.25
28/03/2017,1254.39,4221.27,1917.48,3510.79,3769.54,1940.77,2863.26
29/03/2017,1257.51,4235.47,1922.9,3507.82,3765.76,1941.23,2865.51
30/03/2017,1263.29,4242.57,1925.47,3510.68,3777.57,1942.18,2872.48
31/03/2017,1260.41,4239.79,1924.93,3505.59,3765.91,1939.94,2866.37
03/04/2017,1254.75,4221.36,1923.46,3504.23,3755.79,1934.34,2860.62
04/04/2017,1255.75,4217.81,1922.88,3505.71,3763.31,1932.75,2863.3
05/04/2017,1248.73,4202.44,1920.89,3503.08,3750.54,1927.37,2854.85
06/04/2017,1253.68,4225.24,1923.86,3505.7,3754.19,1929.58,2860.73
07/04/2017,1252.68,4220.42,1923.65,3503.61,3750.95,1929.22,2859.29
10/04/2017,1253.92,4231.02,1923.16,3509.89,3748.48,1929.84,2862.56
11/04/2017,1252.06,4233.2,1920.75,3513.78,3747.81,1927.84,2856.61
12/04/2017,1245.39,4207.58,1913.43,3510.43,3738.65,1920.26,2844.63
13/04/2017,1235.77,4179.57,1904.4,3492.66,3708.72,1911.89,2824.55
14/04/2017,1235.77,4179.57,#N/A N/A,3492.66,3708.72,1911.89,2824.55
17/04/2017,1245.81,4215.7,1924.83,3519.62,3737.39,1929.05,2847.98
18/04/2017,1240.18,4205.73,1923.2,3518.29,3728.94,1925.17,2837.59
19/04/2017,1239.39,4205.83,1926.06,3514.43,3716.3,1922.24,2834.18
20/04/2017,1252.02,4238.93,1937.33,3527.03,3737.41,1938.88,2857.49
21/04/2017,1246.39,4224.77,1936.58,3522.08,3730.41,1939.08,2848.11
24/04/2017,1261.59,4268.09,1957.03,3548.3,3772.99,1959.24,2877.48
25/04/2017,1267.59,4292.43,1968.22,3559.88,3792.18,1971.04,2895.57
26/04/2017,1268.57,4293.16,1961.67,3555.57,3785.83,1970.08,2896.54
27/04/2017,1268.94,4296.05,1971.72,3557.86,3787.83,1978.07,2902.56
28/04/2017,1262.94,4276.4,1973.73,3550.62,3773.72,1974.44,2896.93
01/05/2017,1264.16,4279.13,1983.75,3545.96,3770.37,1973.47,2901.02
02/05/2017,1264.38,4281.36,1982.29,3547.04,3770.39,1980.52,2907.83
03/05/2017,1262.25,4263.23,1976.53,3536.03,3770.14,1977.63,2900.09
04/05/2017,1260.6,4263.53,1979.64,3547.58,3773.71,1983.13,2900.32
05/05/2017,1268.83,4294.6,1989.2,3561.79,3787.11,1988.07,2916.31
08/05/2017,1270.32,4284.39,1987.66,3553.55,3783.49,1988.08,2917.45
09/05/2017,1271.05,4282.25,1987.17,3541.95,3772.73,1991.59,2917.44
10/05/2017,1272.73,4297.64,2000.91,3547.67,3776.38,1987.31,2919.22
11/05/2017,1268.97,4278.84,2000.3,3543.14,3764.61,1981.76,2911.7
12/05/2017,1263.79,4262.37,2003.48,3537.1,3757.31,1980.89,2909.27
15/05/2017,1270.58,4290.75,2018.88,3553.91,3778.53,1990.12,2924.94
16/05/2017,1267.26,4279.75,2023.27,3540.84,3778.15,1991.45,2922.22
17/05/2017,1237.92,4209.25,1984.48,3517.15,3728.5,1958.57,2864.94
18/05/2017,1239.62,4221.15,1998.75,3525.82,3730.42,1964.39,2879.11
19/05/2017,1249.05,4255.65,2011.28,3543.04,3752.74,1976.87,2897
22/05/2017,1254.1,4281.25,2029.33,3564.94,3770.76,1989.57,2911.9
23/05/2017,1259.24,4281.89,2032.25,3568.18,3779.64,1988.55,2919.64
24/05/2017,1260.17,4293.71,2043.06,3585.53,3787.23,1995.53,2923.14
25/05/2017,1264.41,4310.71,2059.71,3606.17,3806.96,2010.42,2935.19
26/05/2017,1265.03,4309.93,2062.55,3607.5,3807.67,2011.44,2935.86
29/05/2017,1265.03,4309.93,#N/A N/A,3607.5,3807.67,2011.44,2935.86
30/05/2017,1264.01,4300.94,2067.23,3607.51,3807.89,2012.11,2933.6
31/05/2017,1261.74,4306.04,2068.94,3620.12,3810.98,2014.65,2937.39
01/06/2017,1274.44,4356.21,2083.87,3645.56,3839.51,2024.13,2958.58
02/06/2017,1276.14,4362.22,2095.82,3655.85,3849.21,2036.23,2968.47
05/06/2017,1271.8,4349.68,2090.47,3648.02,3843.69,2034.46,2965.14
06/06/2017,1266.53,4332.28,2085.43,3639.3,3832.56,2025.02,2954
07/06/2017,1270.96,4335.14,2098.19,3646.63,3837.47,2028.41,2957.52
08/06/2017,1274.1,4340.9,2105.7,3627.72,3837.62,2028.34,2960.55
09/06/2017,1278.34,4351.73,2084.35,3626.69,3858.68,2014.24,2959.26
12/06/2017,1277.97,4356.77,2078.36,3626.44,3862.91,2010.15,2958.2
13/06/2017,1282.3,4383.84,2093.66,3640.44,3873.32,2021.25,2969.09
14/06/2017,1277.44,4373.58,2089.8,3646.29,3875.16,2018.85,2963.09
15/06/2017,1270.46,4363.71,2085.68,3649.47,3875.35,2014.19,2955.97
16/06/2017,1265.47,4364.34,2084,3652.54,3879.67,2010.5,2959.03
19/06/2017,1278.42,4392.52,2114.96,3666.4,3902.14,2030.1,2983.35
20/06/2017,1267.85,4355.32,2096.19,3651.14,3882.38,2015.05,2959.89
21/06/2017,1266.66,4346.04,2098.13,3645.41,3871.81,2019.2,2961.04
22/06/2017,1268.76,4349.56,2092.63,3640.47,3870.37,2014.2,2960.29
23/06/2017,1270.39,4361.91,2088.93,3644.95,3877.22,2019.75,2968.22
26/06/2017,1275.89,4372.65,2086.76,3648.41,3883.67,2017.92,2963.12
27/06/2017,1268.99,4339.43,2069.1,3619.2,3856.44,1995.76,2938.61
28/06/2017,1282.27,4377.5,2097.4,3635.48,3880.77,2014.35,2968.14
29/06/2017,1275.37,4346.4,2076.39,3597.88,3851.63,1987.47,2940.77
30/06/2017,1277.26,4358.69,2077.28,3606.38,3855.66,1995.43,2946.49
03/07/2017,1286.57,4377.91,2076.2,3609.95,3870.8,1994.38,2955.64
04/07/2017,1286.57,4377.91,#N/A N/A,3609.95,3870.8,1994.38,2955.64
05/07/2017,1286.58,4370.2,2095,3609.64,3872.72,1998.36,2962.23
06/07/2017,1273.65,4321,2082.36,3578.68,3842.08,1981.39,2934.06
07/07/2017,1280.71,4352.1,2102.15,3598.27,3860.22,1997.29,2953.76
10/07/2017,1278.31,4352.14,2111.43,3591.41,3853.01,1998.75,2956.06
11/07/2017,1277.49,4349.18,2111.54,3587.95,3845.56,1997.68,2953.58
12/07/2017,1284.54,4379.02,2129.5,3613.94,3866.51,2014.12,2975.91
13/07/2017,1290.93,4389.49,2132.23,3610.78,3869.21,2016.41,2984.23
14/07/2017,1297.33,4409.21,2141.39,3631.41,3885.99,2030.21,2998.95
